index,country,founded,id,industry,linkedin_url,locality,name,region,size,website
122784,australia,2003.0,krispy-kreme-australia,food & beverages,linkedin.com/company/krispy-kreme-australia,,krispy kreme australia & new zealand,,1001-5000,krispykreme.com.au
127388,australia,1959.0,reserve-bank-of-australia,banking,linkedin.com/company/reserve-bank-of-australia,,reserve bank of australia,,1001-5000,rba.gov.au
127805,australia,,pacific-magazines,publishing,linkedin.com/company/pacific-magazines,,pacific magazines,,501-1000,pacificmags.com.au
130879,australia,1946.0,australian-national-university,higher education,linkedin.com/company/australian-national-university,canberra,the australian national university,act,5001-10000,anu.edu.au
131701,australia,1986.0,pioneer-facility-sevices,facilities services,linkedin.com/company/pioneer-facility-sevices,north melbourne,pioneer facility services,victoria,501-1000,pioneerfs.com.au
132324,australia,2007.0,pulse-health-limited,hospital & health care,linkedin.com/company/pulse-health-limited,,pulse health limited,,1001-5000,pulsehealth.net.au
132371,australia,,construction-company-building,architecture & planning,linkedin.com/company/construction-company-building,,construction company building,,1001-5000,costruzionipasetto.it
134394,australia,1962.0,munro-footwear-group,apparel & fashion,linkedin.com/company/munro-footwear-group,abbotsford,munro footwear group,victoria,1001-5000,munrofootweargroup.com.au
135742,australia,2002.0,novo-shoes,retail,linkedin.com/company/novo-shoes,,novo shoes group pty ltd,,501-1000,novoshoes.com.au
137842,australia,2013.0,aurrum,hospital & health care,linkedin.com/company/aurrum,,aurrum,,1001-5000,aurrum.com.au
138631,australia,1996.0,the-clifford-wallace-agency,hospitality,linkedin.com/company/the-clifford-wallace-agency,,the clifford wallace agency,,501-1000,cliffordwallace.com.au
139343,australia,2016.0,icc-sydney,events services,linkedin.com/company/icc-sydney,sydney,international convention centre sydney (icc sydney),new south wales,501-1000,iccsydney.com
140169,australia,1894.0,bowens-and-pomeroy,building materials,linkedin.com/company/bowens-and-pomeroy,,bowens - timber and hardware,,501-1000,bowens.com.au
140626,australia,1940.0,maroochydore-cricket-club,sports,linkedin.com/company/maroochydore-cricket-club,,maroochydore cricket club,,501-1000,maroochydorecricketclub.com.au
145521,australia,1857.0,st-vincent's-hospital,hospital & health care,linkedin.com/company/st-vincent's-hospital,,st vincent's hospital,,1001-5000,stvincents.com.au
146617,australia,,virtus-health,hospital & health care,linkedin.com/company/virtus-health,,virtus health,,1001-5000,virtushealth.com.au
148003,australia,2013.0,code-camp,primary/secondary education,linkedin.com/company/code-camp,,code camp,,1001-5000,codecamp.com.au
151950,australia,,meinhardt-fa-ade-technology-s-pte-ltd,construction,linkedin.com/company/meinhardt-fa-ade-technology-s-pte-ltd,,meinhardt façade technology (s) pte ltd,,1001-5000,mfacade@meinhardt.com.sg
153475,australia,2002.0,argyle-hotel-group-australia-,hospitality,linkedin.com/company/argyle-hotel-group-australia-,,argyle hotel group,,1001-5000,argylehotels.com
157781,australia,1958.0,challenge-community-services,non-profit organization management,linkedin.com/company/challenge-community-services,,challenge community services,,501-1000,challengecommunity.org.au
161431,australia,,toko,,linkedin.com/company/toko,,toko,,1001-5000,toko-sydney.com
163647,australia,,jbs-australia,food production,linkedin.com/company/jbs-australia,riverview,jbs australia pty limited,queensland,10001+,jbssa.com.au
167678,australia,,scomi-oiltools-thailand-ltd,oil & energy,linkedin.com/company/scomi-oiltools-thailand-ltd,,scomi oiltools (thailand) ltd,,501-1000,scomi.com.my
170605,australia,2001.0,aldi-stores-australia,retail,linkedin.com/company/aldi-stores-australia,,aldi stores australia,,10001+,aldi.com.au
184736,australia,1977.0,lowes-petroleum,oil & energy,linkedin.com/company/lowes-petroleum,,lowes petroleum service,,501-1000,lowespetrol.com.au
194719,australia,2011.0,carer-solutions-australia,hospital & health care,linkedin.com/company/carer-solutions-australia,,carer solutions australia,,501-1000,carersolutions.com.au
196458,australia,,ggm,,linkedin.com/company/ggm,,ggm,,501-1000,ggmlawyers.com.au
197114,australia,1952.0,ach-group,"health, wellness and fitness",linkedin.com/company/ach-group,,ach group,,1001-5000,ach.org.au
200683,australia,,maxxia-pty-ltd,financial services,linkedin.com/company/maxxia-pty-ltd,melbourne,maxxia pty ltd,victoria,1001-5000,maxxia.com.au
202145,australia,1806.0,city-of-launceston,government administration,linkedin.com/company/city-of-launceston,launceston,city of launceston,tasmania,501-1000,launceston.tas.gov.au
207572,australia,1910.0,bass-coast-health,hospital & health care,linkedin.com/company/bass-coast-health,,bass coast health,,501-1000,basscoasthealth.org.au
208035,australia,2000.0,dmc-promotions,marketing and advertising,linkedin.com/company/dmc-promotions,,dmc promotions,,501-1000,dmcpromotions.com.au
209554,australia,1964.0,swan-services-pty-ltd,facilities services,linkedin.com/company/swan-services-pty-ltd,,swan services pty ltd,,1001-5000,swanservices.com.au
212947,australia,1996.0,gotafe,higher education,linkedin.com/company/gotafe,bemerside,goulburn ovens tafe,queensland,501-1000,gotafe.vic.edu.au
213623,australia,2003.0,lkg,venture capital & private equity,linkedin.com/company/lkg,,lk group (melbourne),,5001-10000,lkg.com.au
2576,australia,2001.0,monash-business-and-commerce-student-society,financial services,linkedin.com/company/monash-business-and-commerce-student-society,,monash business and commerce students'​ society caulfield (bcss caulfield),,1001-5000,monashbcsscaulfield.org
6446,australia,1994.0,oz-biogenics,pharmaceuticals,linkedin.com/company/oz-biogenics,,oz biogenics,,1001-5000,ozbiogenics.com.au
8266,australia,1999.0,domain-com-au,real estate,linkedin.com/company/domain-com-au,pyrmont,domain,new south wales,501-1000,domain.com.au
9762,australia,1989.0,keolis-danmark,transportation/trucking/railroad,linkedin.com/company/keolis-danmark,denmark,keolis danmark,western australia,1001-5000,keolis.dk
12268,australia,,sydney-ferries,transportation/trucking/railroad,linkedin.com/company/sydney-ferries,,sydney ferries,,501-1000,sydneyferries.info
15326,australia,1972.0,quad-services,facilities services,linkedin.com/company/quad-services,artarmon,quad services pty ltd,new south wales,1001-5000,quadservices.com.au
17985,australia,1937.0,costa,farming,linkedin.com/company/costa,ravenhall,costa,victoria,5001-10000,costagroup.com.au
19482,australia,,sydney-adventist-hospital,hospital & health care,linkedin.com/company/sydney-adventist-hospital,,sydney adventist hospital,,1001-5000,sah.org.au
26031,australia,1962.0,biomar-as,food production,linkedin.com/company/biomar-as,denmark,biomar,western australia,1001-5000,biomar.com
26510,australia,2015.0,fruitilicious,chemicals,linkedin.com/company/fruitilicious,,fruitilicious,,10001+,fruitilicious.com
27096,australia,1908.0,the-scout-association-of-australia-queensland-branch-inc,non-profit organization management,linkedin.com/company/the-scout-association-of-australia-queensland-branch-inc,,"the scout association of australia, queensland branch inc",,10001+,scoutsqld.com.au
29762,australia,1988.0,uow-enterprises,higher education,linkedin.com/company/uow-enterprises,,uow global enterprises,,1001-5000,uowenterprises.com.au
33132,australia,1988.0,csg-limited,information technology and services,linkedin.com/company/csg-limited,,csg limited,,501-1000,csg.com.au
34366,australia,2010.0,one-key-resources-pty-ltd,staffing and recruiting,linkedin.com/company/one-key-resources-pty-ltd,brisbane,one key resources,queensland,1001-5000,onekeyresources.com.au
34947,australia,1916.0,forestry-corporation-of-nsw,paper & forest products,linkedin.com/company/forestry-corporation-of-nsw,,forestry corporation of nsw,,501-1000,forestrycorporation.com.au
38190,australia,1937.0,st-george-bank,banking,linkedin.com/company/st-george-bank,,st george bank,,5001-10000,stgeorge.com.au
41555,australia,2006.0,presoteaaustralia,hospitality,linkedin.com/company/presoteaaustralia,perth,presotea australia,western australia,501-1000,presotea.com.au
41586,australia,1965.0,rentokil-initial-australia,facilities services,linkedin.com/company/rentokil-initial-australia,,rentokil initial australia,,1001-5000,rentokil-initial.com.au
42224,australia,,bgc-residential-pty-ltd,construction,linkedin.com/company/bgc-residential-pty-ltd,perth,bgc residential pty ltd,western australia,1001-5000,bgcresidential.com.au
45264,australia,,penske-power-systems,machinery,linkedin.com/company/penske-power-systems,chipping norton,penske power systems,new south wales,501-1000,penskeps.com
50167,australia,,maribyrnong,government administration,linkedin.com/company/maribyrnong,,maribyrnong city council,,501-1000,maribyrnong.vic.gov.au
53440,australia,1964.0,big-w,retail,linkedin.com/company/big-w,,big w,,10001+,bigw.com.au
54523,australia,1942.0,golding-contractors-pty-ltd,construction,linkedin.com/company/golding-contractors-pty-ltd,milton,golding contractors pty ltd,queensland,501-1000,golding.com.au
63781,australia,,hastie-group,facilities services,linkedin.com/company/hastie-group,,hastie group,,5001-10000,hastiegroup.com.au
63942,australia,1982.0,holmesglen,education management,linkedin.com/company/holmesglen,,holmesglen institute,,501-1000,holmesglen.edu.au
66401,australia,1997.0,dms-maritime-pty-limited,maritime,linkedin.com/company/dms-maritime-pty-limited,,dms maritime pty limited,,501-1000,dmsmaritime.com
66674,australia,1859.0,anglican-diocese-of-brisbane,religious institutions,linkedin.com/company/anglican-diocese-of-brisbane,brisbane,anglican church southern queensland,queensland,1001-5000,anglicanbrisbane.org.au
67818,australia,,country-road,retail,linkedin.com/company/country-road,richmond,country road group,victoria,5001-10000,countryroad.com.au
73586,australia,1979.0,inspirations-paint,retail,linkedin.com/company/inspirations-paint,warners bay,inspirations paint,new south wales,501-1000,inspirationspaint.com.au
77376,australia,,westall-secondary-college,e-learning,linkedin.com/company/westall-secondary-college,,westall secondary college,,501-1000,westallsc.vic.edu.au
79576,australia,1989.0,charles-sturt-university,higher education,linkedin.com/company/charles-sturt-university,bathurst,charles sturt university,new south wales,1001-5000,csu.edu.au
80630,australia,,macarthur-community-college,education management,linkedin.com/company/macarthur-community-college,,macarthur community college,,501-1000,macarthurcc.com.au
85561,australia,1991.0,myob,computer software,linkedin.com/company/myob,cremorne,myob,victoria,1001-5000,myob.com
85770,australia,1997.0,stanwell-corporation-limited,utilities,linkedin.com/company/stanwell-corporation-limited,,stanwell corporation limited,queensland,501-1000,stanwell.com
86814,australia,,mildura-rural-city-council,government administration,linkedin.com/company/mildura-rural-city-council,mildura,mildura rural city council,victoria,501-1000,mildura.vic.gov.au
86917,australia,2010.0,isgm---isg-management-pty-ltd-,management consulting,linkedin.com/company/isgm---isg-management-pty-ltd-,melbourne,tandem corp,victoria,501-1000,isgm.com.au
90542,australia,,mlgoz,mining & metals,linkedin.com/company/mlgoz,kalgoorlie,mlg oz. pty ltd,western australia,501-1000,mlgoz.com.au
91591,australia,1966.0,st-andrew's-toowoomba-hospital,hospital & health care,linkedin.com/company/st-andrew's-toowoomba-hospital,toowoomba,st. andrew's toowoomba hospital,queensland,501-1000,sath.org.au
92098,australia,2010.0,blackdiamondagency,marketing and advertising,linkedin.com/company/blackdiamondagency,,black diamond agency,,501-1000,blackdiamondagency.com
94476,australia,1992.0,hall-&-prior,hospital & health care,linkedin.com/company/hall-&-prior,perth,hall & prior,western australia,1001-5000,hallprior.com.au
94789,australia,1944.0,piacentini-son,mining & metals,linkedin.com/company/piacentini-son,picton junction,piacentini & son,western australia,501-1000,piacentini.com.au
95248,australia,2015.0,aligned-leisure,recreational facilities and services,linkedin.com/company/aligned-leisure,,aligned leisure,,501-1000,alignedleisure.com.au
99300,australia,1948.0,benetas,hospital & health care,linkedin.com/company/benetas,,benetas,,1001-5000,benetas.com.au
104496,australia,,house-australia,retail,linkedin.com/company/house-australia,melbourne,house retail,victoria,1001-5000,house.com.au
106160,australia,1975.0,special-broadcasting-service-sbs-australia,broadcast media,linkedin.com/company/special-broadcasting-service-sbs-australia,,special broadcasting service (sbs) australia,,1001-5000,sbs.com.au
106705,australia,,skg-radiology,hospital & health care,linkedin.com/company/skg-radiology,,skg radiology,,10001+,skg.com.au
111397,australia,2012.0,gofun-places---work-from-home,"leisure, travel & tourism",linkedin.com/company/gofun-places---work-from-home,gold coast,gofun places - work from home,queensland,10001+,jubiglobal.com
114621,australia,,st-andrews,education management,linkedin.com/company/st-andrews,,st andrews,,501-1000,salc.qld.edu.au
115187,australia,,bada-education,education management,linkedin.com/company/bada-education,sydney,bada education,new south wales,501-1000,badaglobal.com.au
115306,australia,2013.0,obpcareers,outsourcing/offshoring,linkedin.com/company/obpcareers,melbourne,offshore business processing pty ltd,victoria,501-1000,obpcareers.com
116141,australia,2010.0,australian-health-practitioner-regulation-agency,government administration,linkedin.com/company/australian-health-practitioner-regulation-agency,melbourne,ahpra (australia health practitioner regulation agency),victoria,501-1000,ahpra.gov.au
116391,australia,1969.0,ifm,marketing and advertising,linkedin.com/company/ifm,,ifm,,5001-10000,innovativefinancemarketing.com
118210,australia,1958.0,andersens-floor-coverings,retail,linkedin.com/company/andersens-floor-coverings,gatton,andersens floor coverings,queensland,501-1000,andersens.com.au
121736,australia,1999.0,middle-east-language-development-institute,education management,linkedin.com/company/middle-east-language-development-institute,brisbane,middle east language development institute,queensland,5001-10000,me-assessment.org
132324,australia,2016.0,cox-automotive-australia,automotive,linkedin.com/company/cox-automotive-australia,,cox automotive australia,,501-1000,coxautoinc.com.au
137700,australia,2014.0,feduni-business-students-society,higher education,linkedin.com/company/feduni-business-students-society,,federation university australia,,1001-5000,federation.edu.au
140412,australia,2006.0,one-rail-australia-pty-ltd,transportation/trucking/railroad,linkedin.com/company/one-rail-australia-pty-ltd,keswick,one rail australia pty ltd,south australia,501-1000,1rail.com.au
140716,australia,1969.0,penske-truck-rental-and-leasing-australia,transportation/trucking/railroad,linkedin.com/company/penske-truck-rental-and-leasing-australia,,penske truck rental australia,,10001+,pensketruckrental.com.au
141616,australia,1899.0,miele-australia,retail,linkedin.com/company/miele-australia,knoxfield,miele anz,victoria,501-1000,miele.com.au
144617,australia,1972.0,craigcare,hospital & health care,linkedin.com/company/craigcare,ardross,craigcare,western australia,501-1000,craigcare.com.au
144968,australia,1963.0,allco-transfer-printers-pvt-ltd,automotive,linkedin.com/company/allco-transfer-printers-pvt-ltd,,allco | transfer printers (pvt) ltd,,501-1000,allco.com.pk
145072,australia,,parks-victoria,government administration,linkedin.com/company/parks-victoria,,parks victoria,,1001-5000,parkweb.vic.gov.au
146889,australia,1965.0,manpower-australia,staffing and recruiting,linkedin.com/company/manpower-australia,,manpower australia,,1001-5000,manpower.com.au
148020,australia,1987.0,perenti,mining & metals,linkedin.com/company/perenti,perth,perenti,western australia,5001-10000,perentigroup.com
149584,australia,2006.0,cabin-services-australia,airlines/aviation,linkedin.com/company/cabin-services-australia,,cabin services australia,,501-1000,cabin-services.com
154357,australia,1903.0,initial-australia,facilities services,linkedin.com/company/initial-australia,sydney,pink hygiene solutions,new south wales,1001-5000,initial.com.au
155763,australia,1987.0,eagle-boys-pizza,retail,linkedin.com/company/eagle-boys-pizza,brisbane,eagle boys,queensland,1001-5000,eagleboys.com.au
155994,australia,,mazzucchellis-jewellers-pty-ltd-,retail,linkedin.com/company/mazzucchellis-jewellers-pty-ltd-,,mazzucchelli's,,1001-5000,mazzucchellis.com.au
161920,australia,,brisbane-catholic-education,education management,linkedin.com/company/brisbane-catholic-education,brisbane,brisbane catholic education,queensland,10001+,catholic.edu.au
162542,australia,,city-of-perth,government administration,linkedin.com/company/city-of-perth,perth,city of perth,western australia,501-1000,cityofperth.wa.gov.au
164927,australia,1995.0,cara-inc,non-profit organization management,linkedin.com/company/cara-inc,,cara inc,,501-1000,cara.org.au
165722,australia,,rema-tip-top-australia-pty-ltd,automotive,linkedin.com/company/rema-tip-top-australia-pty-ltd,,rema tip top australia,,501-1000,rema-tiptop.com.au
170983,australia,,supercheap-auto,individual & family services,linkedin.com/company/supercheap-auto,keperra,supercheap auto,queensland,501-1000,supercheapauto.com.au
176398,australia,1969.0,nec-australia,information technology and services,linkedin.com/company/nec-australia,,nec australia,,1001-5000,nec.com.au
177248,australia,,royal-victorian-association-of-honorary-justices,non-profit organization management,linkedin.com/company/royal-victorian-association-of-honorary-justices,elwood,royal victorian association of honorary justices,victoria,1001-5000,rvahj.org.au
177918,australia,,carter-holt-harvey-woodproducts-australia,building materials,linkedin.com/company/carter-holt-harvey-woodproducts-australia,,carter holt harvey woodproducts australia,,1001-5000,chhwoodproducts.com.au
180042,australia,,waverleymotorgroup,automotive,linkedin.com/company/waverleymotorgroup,mulgrave,waverley motor group,victoria,501-1000,waverleymotorgroup.com.au
181607,australia,1888.0,harcourts,real estate,linkedin.com/company/harcourts,eagle farm,harcourts real estate,queensland,5001-10000,harcourts.net
181609,australia,2007.0,limelizard,"health, wellness and fitness",linkedin.com/company/limelizard,,limelizard,,501-1000,limelizard.com.au
185028,australia,1977.0,mindaustralia,mental health care,linkedin.com/company/mindaustralia,heidelberg,mind australia limited,victoria,501-1000,mindaustralia.org.au
186021,australia,1986.0,venueswest,sports,linkedin.com/company/venueswest,perth,venueswest,western australia,501-1000,venueswest.wa.gov.au
188059,australia,1998.0,built-pty-ltd,construction,linkedin.com/company/built-pty-ltd,,built.,,501-1000,built.com.au
191191,australia,1917.0,hall-&-wilcox,law practice,linkedin.com/company/hall-&-wilcox,melbourne,hall & wilcox,victoria,501-1000,hallandwilcox.com.au
191496,australia,,department-of-employment-small-business-and-training,government administration,linkedin.com/company/department-of-employment-small-business-and-training,brisbane,"department of employment, small business and training",queensland,501-1000,desbt.qld.gov.au
193105,australia,1906.0,winning-group,retail,linkedin.com/company/winning-group,redfern,winning group,new south wales,501-1000,winning.com.au
193914,australia,1872.0,northeasthealthwangaratta,hospital & health care,linkedin.com/company/northeasthealthwangaratta,wangaratta,northeast health wangaratta,victoria,1001-5000,northeasthealth.org.au
193970,australia,1957.0,saf-holland-aust-pty-ltd,transportation/trucking/railroad,linkedin.com/company/saf-holland-aust-pty-ltd,melton,saf-holland australia pty ltd,victoria,1001-5000,safholland.com.au
196095,australia,2000.0,independent-practitioner-network,medical practice,linkedin.com/company/independent-practitioner-network,,ipn medical centres,,1001-5000,ipn.com.au
196811,australia,1979.0,homeart,retail,linkedin.com/company/homeart,,homeart,,501-1000,homeart.com.au
197311,australia,,baozitrip-包子旅行--旅行社-定制旅游-跟团旅游-饭店代订-自由行-旅行社,"leisure, travel & tourism",linkedin.com/company/baozitrip-包子旅行--旅行社-定制旅游-跟团旅游-饭店代订-自由行-旅行社,melbourne,baozitrip 包子旅行- 旅行社 定制旅游 跟团旅游 饭店代订 自由行 旅行社,victoria,1001-5000,baozitrip.com
199378,australia,2013.0,brown-sauce-media,writing and editing,linkedin.com/company/brown-sauce-media,adelaide,brown sauce media,south australia,10001+,brownsauce.com.au
200963,australia,,autopacific-group,automotive,linkedin.com/company/autopacific-group,keysborough,autopacific group,victoria,501-1000,autopacificgroup.com
202843,australia,1953.0,manassen-foods-australia-pty-ltd,consumer goods,linkedin.com/company/manassen-foods-australia-pty-ltd,eastern creek,manassen foods australia pty ltd,new south wales,501-1000,manassen.com.au
205875,australia,,imis-part-of-aurecon-group-,civil engineering,linkedin.com/company/imis-part-of-aurecon-group-,,imis (part of aurecon group),,1001-5000,imis.com.au
208162,australia,1945.0,greater-bank,financial services,linkedin.com/company/greater-bank,,greater bank,,501-1000,greater.com.au
208381,australia,2004.0,labour-solutions-australia,human resources,linkedin.com/company/labour-solutions-australia,milton,labour solutions australia,queensland,501-1000,laboursolutions.com.au
209388,australia,1988.0,kim-johansen-transport-group,transportation/trucking/railroad,linkedin.com/company/kim-johansen-transport-group,denmark,kim johansen transport group,western australia,501-1000,kim-johansen.com
209991,australia,,court-of-appeal,judiciary,linkedin.com/company/court-of-appeal,melbourne,court of appeal,victoria,501-1000,supremecourt.vic.gov.au
212370,australia,2009.0,thermo-fisher-scientific-anz,research,linkedin.com/company/thermo-fisher-scientific-anz,,thermo fisher scientific anz,,501-1000,thermofisher.com.au
216143,australia,1922.0,rocla,civil engineering,linkedin.com/company/rocla,banyo,rocla - a member of the fletcher building group,queensland,501-1000,rocla.com.au
218774,australia,1997.0,gallagher-bassett-services-pty-ltd,insurance,linkedin.com/company/gallagher-bassett-services-pty-ltd,brisbane,gallagher bassett (australia),queensland,501-1000,gallagherbassett.com.au
557,australia,1981.0,first-national-real-estate,real estate,linkedin.com/company/first-national-real-estate,,first national real estate,,1001-5000,firstnational.com.au
12202,australia,1934.0,csr-bradford,building materials,linkedin.com/company/csr-bradford,,csr bradford,,501-1000,csrbradford.com.au
12452,australia,1992.0,device-technologies,medical devices,linkedin.com/company/device-technologies,,device technologies,,501-1000,device.com.au
18693,australia,1988.0,sydney-convention-and-exhibition-centre,events services,linkedin.com/company/sydney-convention-and-exhibition-centre,,sydney convention and exhibition centre,,501-1000,scec.com.au
19200,australia,1845.0,catholic-archdiocese-of-perth,religious institutions,linkedin.com/company/catholic-archdiocese-of-perth,,catholic archdiocese of perth,,1001-5000,perthcatholic.org.au
19635,australia,1981.0,top-cut-foods,food & beverages,linkedin.com/company/top-cut-foods,ormeau,top cut foods,queensland,501-1000,topcut.com.au
22089,australia,1795.0,bosch-rexroth-australia,industrial automation,linkedin.com/company/bosch-rexroth-australia,,bosch rexroth australia,,501-1000,boschrexroth.com.au
25181,australia,1996.0,mount-gibson-iron,mining & metals,linkedin.com/company/mount-gibson-iron,,mount gibson iron,,501-1000,mtgibsoniron.com.au
26148,australia,2009.0,live-life-work-less,"health, wellness and fitness",linkedin.com/company/live-life-work-less,melbourne,live life work less,victoria,10001+,livelifeworkless.com
28428,australia,1990.0,ostwald-bros,construction,linkedin.com/company/ostwald-bros,dalby,ostwald bros,queensland,501-1000,ostwaldbros.com.au
32040,australia,2011.0,prompt-care-aus,"health, wellness and fitness",linkedin.com/company/prompt-care-aus,kew east,prompt care,victoria,501-1000,promptcare.com.au
32169,australia,1971.0,hungry-jack's-australia-pty-ltd,food & beverages,linkedin.com/company/hungry-jack's-australia-pty-ltd,sydney,hungry jack's® australia pty ltd,new south wales,10001+,hungryjacks.com.au
32261,australia,1977.0,7-eleven-australia,retail,linkedin.com/company/7-eleven-australia,macquarie park,7-eleven australia,new south wales,5001-10000,7eleven.com.au
34258,australia,,unidap-solutions-pty-ltd,information technology and services,linkedin.com/company/unidap-solutions-pty-ltd,spring hill,unidap solutions pty ltd,queensland,10001+,unidapsolutions.com
36533,australia,2011.0,iaccelerate,education management,linkedin.com/company/iaccelerate,,iaccelerate,,1001-5000,iaccelerate.com.au
38035,australia,1977.0,commsatwork,individual & family services,linkedin.com/company/commsatwork,,communities@work,act,501-1000,commsatwork.org
38190,australia,2006.0,psc-insurance-group,insurance,linkedin.com/company/psc-insurance-group,melbourne,psc insurance group,victoria,501-1000,pscinsurance.com.au
40238,australia,1988.0,mailcare,marketing and advertising,linkedin.com/company/mailcare,,mailcare,victoria,501-1000,mailcare.com.au
42592,australia,2000.0,vanguard-solutions-pty-ltd,oil & energy,linkedin.com/company/vanguard-solutions-pty-ltd,perth,vanguard solutions pty ltd,western australia,501-1000,vanguardsolutions.com.au
42986,australia,1981.0,multiquip-pty-ltd,transportation/trucking/railroad,linkedin.com/company/multiquip-pty-ltd,austral,multiquip pty ltd,new south wales,501-1000,multiquip.com.au
43285,australia,,yarra-valley-water,utilities,linkedin.com/company/yarra-valley-water,,yarra valley water,,501-1000,yvw.com.au
43406,australia,2014.0,australian-government-department-of-education,government administration,linkedin.com/company/australian-government-department-of-education,,australian government department of education and training,act,501-1000,education.gov.au
51011,australia,1848.0,ioof,financial services,linkedin.com/company/ioof,melbourne,ioof holdings ltd,victoria,1001-5000,ioof.com.au
53948,australia,2014.0,afterpay-com-au,internet,linkedin.com/company/afterpay-com-au,,afterpay,,501-1000,afterpay.com.au
54451,australia,2017.0,dbca,government administration,linkedin.com/company/dbca,,"department of biodiversity, conservation and attractions",western australia,1001-5000,dbca.wa.gov.au
56450,australia,2001.0,ara-group,facilities services,linkedin.com/company/ara-group,,ara group,,1001-5000,aragroup.com.au
57700,australia,,mercer-australia,financial services,linkedin.com/company/mercer-australia,,mercer australia,,1001-5000,mercer.com.au
59575,australia,1993.0,telum-civil,staffing and recruiting,linkedin.com/company/telum-civil,macquarie park,telum civil,new south wales,501-1000,telum.com.au
60278,australia,1960.0,masoniccaretasmania,non-profit organization management,linkedin.com/company/masoniccaretasmania,,masonic care tasmania,,501-1000,masoniccaretas.com.au
61405,australia,,department-of-premier-and-cabinet-vic-,public policy,linkedin.com/company/department-of-premier-and-cabinet-vic-,melbourne,department of premier and cabinet (vic),victoria,501-1000,dpc.vic.gov.au
66427,australia,,hutchison-telecoms,telecommunications,linkedin.com/company/hutchison-telecoms,,hutchison telecoms,,1001-5000,three.com.au
68120,australia,,housekeeping,,linkedin.com/company/housekeeping,,housekeeping,,1001-5000,housekeeping.com.au
71784,australia,2000.0,south-cape-caterers-cote-d'ivoire-scc-ci-,food production,linkedin.com/company/south-cape-caterers-cote-d'ivoire-scc-ci-,,south cape caterers,,501-1000,southcapecaterers.com
72016,australia,1965.0,officemax-australia,business supplies and equipment,linkedin.com/company/officemax-australia,,officemax australia,,501-1000,officemax.com.au
72271,australia,1994.0,cmc-property-services,facilities services,linkedin.com/company/cmc-property-services,,ara property services/cmc,,501-1000,cmcservices.com.au
76280,australia,1984.0,the-gema-group-pty-ltd,hospitality,linkedin.com/company/the-gema-group-pty-ltd,silverwater,gema group pty ltd,new south wales,1001-5000,gema.com.au
80578,australia,1966.0,autism-spectrum-australia,non-profit organization management,linkedin.com/company/autism-spectrum-australia,,autism spectrum australia (aspect),,1001-5000,autismspectrum.org.au
83570,australia,,submarines-association-australia,defense & space,linkedin.com/company/submarines-association-australia,,submarines association australia,,501-1000,submarinesaustralia.com
83794,australia,1960.0,casanz-clean-air-society-of-australia-and-new-zealand-,environmental services,linkedin.com/company/casanz-clean-air-society-of-australia-and-new-zealand-,mooroolbark,casanz (clean air society of australia and new zealand),victoria,501-1000,casanz.org.au
88527,australia,1988.0,macquarie-business-centre---mbc,staffing and recruiting,linkedin.com/company/macquarie-business-centre---mbc,,mbc recruitment,,501-1000,mbcrecruitment.com.au
94006,australia,1999.0,advanced-temporary-fencing,construction,linkedin.com/company/advanced-temporary-fencing,,advanced national services,,1001-5000,advancedns.com.au
94785,australia,1996.0,workxtra-group,"health, wellness and fitness",linkedin.com/company/workxtra-group,dulwich,workxtra group - xtra agedcare | xtra homecare | physioxtra,south australia,501-1000,workxtra.com.au
100493,australia,1965.0,rentokil-pest-control-australia,facilities services,linkedin.com/company/rentokil-pest-control-australia,sydney,rentokil pest control australia,new south wales,1001-5000,rentokil.com.au
100737,australia,2014.0,nido-early-school,education management,linkedin.com/company/nido-early-school,perth,nido early school,western australia,1001-5000,nidoearlyschool.com.au
106729,australia,1995.0,gloria-jean's-coffees,consumer goods,linkedin.com/company/gloria-jean's-coffees,castle hill,gloria jean's coffees,new south wales,5001-10000,gloriajeanscoffee.com.au
109024,australia,1991.0,hickory-aus,construction,linkedin.com/company/hickory-aus,southbank,hickory group (aus),victoria,501-1000,hickory.com.au
109423,australia,1998.0,apra,financial services,linkedin.com/company/apra,,apra,,501-1000,apra.gov.au
115769,australia,1986.0,solotel,hospitality,linkedin.com/company/solotel,,solotel,,1001-5000,solotel.com.au
116449,australia,,australian-sickle-cell-advocacy-inc,non-profit organization management,linkedin.com/company/australian-sickle-cell-advocacy-inc,perth,australian sickle cell advocacy inc (asca),western australia,501-1000,ascaconf.org
116876,australia,,next-level-freedom,e-learning,linkedin.com/company/next-level-freedom,sydney,next level freedom,new south wales,1001-5000,thenextlevelfreedom.com
116977,australia,1903.0,australian-government-solicitor,law practice,linkedin.com/company/australian-government-solicitor,,australian government solicitor,act,501-1000,ags.gov.au
118231,australia,1952.0,new-hope-coal,mining & metals,linkedin.com/company/new-hope-coal,,new hope group,queensland,501-1000,newhopegroup.com.au
121038,australia,2016.0,mondo-power,renewables & environment,linkedin.com/company/mondo-power,southbank,mondo,victoria,501-1000,mondopower.com.au
121089,australia,2009.0,all-courts-lawyers,legal services,linkedin.com/company/all-courts-lawyers,brisbane,all courts lawyers,queensland,501-1000,allcourts.com.au
121796,australia,2009.0,office-of-the-fair-work-ombudsman,government administration,linkedin.com/company/office-of-the-fair-work-ombudsman,,the fair work ombudsman,,501-1000,fairwork.gov.au
